,avgPrice,numListings
2014-10-11,293181.40698,1.0
2014-10-12,293846.47811,1.0
2014-10-13,294511.54924,1.0
2014-10-14,295176.62037,1.0
2014-10-15,295841.6915,1.0
2014-10-16,281250.941273,1.0
2014-10-17,266660.191045,1.0
2014-10-18,252069.440818,1.0
2014-10-19,237478.690591,1.0
2014-10-20,222887.940364,1.0
2014-10-21,208297.190136,1.0
2014-10-22,193706.439909,1.0
2014-10-23,179115.689682,1.0
2014-10-24,164524.939455,1.0
2014-10-25,149934.189227,1.0
2014-10-26,135343.439,1.0
2014-10-27,137560.54446,1.0
2014-10-28,134722.59887,1.0
2014-10-29,131884.65328,1.0
2014-10-30,184259.19862,1.0
2014-10-31,236633.74396,1.0
2014-11-01,289008.2893,1.0
2014-11-02,144504.14465,1.0
2014-11-03,0.0,1.0
2014-11-04,50192.2713333,1.66666666667
2014-11-05,100384.542667,2.33333333333
2014-11-06,150576.814,3.0
2014-11-07,205783.723517,3.2
2014-11-08,260990.633034,3.4
2014-11-09,316197.542551,3.6
2014-11-10,371404.452068,3.8
2014-11-11,426611.361585,4.0
2014-11-12,359862.847289,4.25
2014-11-13,293114.332992,4.5
2014-11-14,226365.818696,4.75
2014-11-15,159617.3044,5.0
2014-11-16,118373.03703,4.0
2014-11-17,230272.234899,6.5
2014-11-18,342171.432769,9.0
2014-11-19,24850.4742,4.0
2014-11-20,123611.64723,4.5
2014-11-21,222372.820261,5.0
2014-11-22,179102.174989,11.0
2014-11-23,206760.719863,5.0
2014-11-24,220868.868597,5.0
2014-11-25,178237.260586,5.2
2014-11-26,135605.652574,5.4
2014-11-27,92974.0445628,5.6
2014-11-28,50342.4365514,5.8
2014-11-29,7710.82854,6.0
2014-11-30,11546.512872,5.0
2014-12-01,15382.197204,4.0
2014-12-02,19217.881536,3.0
2014-12-03,23053.565868,2.0
2014-12-04,26889.2502,1.0
2014-12-05,174727.486914,5.5
2014-12-06,322565.723628,10.0
2014-12-07,308717.65901,10.0
2014-12-08,294869.594391,10.0
2014-12-09,281021.529773,10.0
2014-12-10,267173.465154,10.0
2014-12-11,253325.400536,10.0
2014-12-12,239477.335917,10.0
2014-12-13,225629.271299,10.0
2014-12-14,211781.20668,10.0
2014-12-15,195863.85115,9.83333333333
2014-12-16,179946.495621,9.66666666667
2014-12-17,164029.140091,9.5
2014-12-18,148111.784561,9.33333333333
2014-12-19,132194.429032,9.16666666667
2014-12-20,116277.073502,9.0
2014-12-21,126763.617506,5.0
2014-12-22,86732.2259025,4.66666666667
2014-12-23,46700.8342993,4.33333333333
2014-12-24,6669.442696,4.0
2014-12-25,6510.030506,3.25
2014-12-26,6350.618316,2.5
2014-12-27,6191.206126,1.75
2014-12-28,6031.793936,1.0
2014-12-29,13004.1875656,1.4
2014-12-30,19976.5811952,1.8
2014-12-31,26948.9748248,2.2
2015-01-01,33921.3684544,2.6
2015-01-02,40893.762084,3.0
2015-01-03,56834.6070361,3.25
2015-01-04,72775.4519881,3.5
2015-01-05,88716.2969402,3.75
2015-01-06,104657.141892,4.0
2015-01-07,96664.7187983,4.5
2015-01-08,88672.2957043,5.0
2015-01-09,80679.8726104,5.5
2015-01-10,72687.4495164,6.0
2015-01-11,64695.0264225,6.5
2015-01-12,56702.6033285,7.0
2015-01-13,48710.1802345,7.5
2015-01-14,40717.7571406,8.0
2015-01-15,32725.3340466,8.5
2015-01-16,24732.9109527,9.0
2015-01-17,30049.8654248,9.0
2015-01-18,35366.819897,9.0
2015-01-19,40683.7743692,9.0
2015-01-20,46000.7288413,9.0
2015-01-21,51317.6833135,9.0
2015-01-22,56634.6377857,9.0
2015-01-23,61951.5922578,9.0
2015-01-24,67268.54673,9.0
2015-01-25,102036.642139,8.6
2015-01-26,136804.737547,8.2
2015-01-27,171572.832956,7.8
2015-01-28,206340.928365,7.4
2015-01-29,241109.023774,7.0
2015-01-30,196521.598504,5.33333333333
2015-01-31,151934.173234,3.66666666667
2015-02-01,107346.747965,2.0
2015-02-02,508943.255295,2.0
2015-02-03,396286.330376,2.66666666667
2015-02-04,283629.405456,3.33333333333
2015-02-05,170972.480536,4.0
2015-02-06,146735.285535,3.5
2015-02-07,122498.090534,3.0
2015-02-08,98260.8955328,2.5
2015-02-09,74023.7005315,2.0
2015-02-10,155790.054296,2.5
2015-02-11,237556.40806,3.0
2015-02-12,198646.560618,3.16666666667
2015-02-13,159736.713175,3.33333333333
2015-02-14,120826.865733,3.5
2015-02-15,81917.0182907,3.66666666667
2015-02-16,43007.1708483,3.83333333333
2015-02-17,4097.323406,4.0
2015-02-18,2048.661703,3.0
2015-02-19,0.0,2.0
2015-02-20,116867.58145,6.5
2015-02-21,233735.1629,11.0
2015-02-22,217780.892016,8.33333333333
2015-02-23,201826.621133,5.66666666667
2015-02-24,185872.350249,3.0
2015-02-25,197675.151653,7.0
2015-02-26,209477.953058,11.0
2015-02-27,185736.604196,11.4
2015-02-28,161995.255333,11.8
2015-03-01,138253.906471,12.2
2015-03-02,114512.557608,12.6
2015-03-03,90771.2087461,13.0
2015-03-04,128795.445487,13.25
2015-03-05,166819.682228,13.5
2015-03-06,204843.918969,13.75
2015-03-07,242868.15571,14.0
2015-03-08,227574.443824,13.3333333333
2015-03-09,212280.731939,12.6666666667
2015-03-10,196987.020054,12.0
2015-03-11,181693.308169,11.3333333333
2015-03-12,166399.596283,10.6666666667
2015-03-13,151105.884398,10.0
2015-03-14,135812.172513,9.33333333333
2015-03-15,120518.460627,8.66666666667
