,avgPrice,numListings
2014-07-03,2910.08821941,5.25
2014-07-04,2908.98482196,5.16666666667
2014-07-05,2907.8814245,5.08333333333
2014-07-06,2906.77802704,5.0
2014-07-07,2905.67462958,4.91666666667
2014-07-08,2904.57123213,4.83333333333
2014-07-09,2903.46783467,4.75
2014-07-10,2902.36443721,4.66666666667
2014-07-11,2901.26103976,4.58333333333
2014-07-12,2900.1576423,4.5
2014-07-13,2899.05424484,4.41666666667
2014-07-14,2897.95084738,4.33333333333
2014-07-15,2896.84744993,4.25
2014-07-16,2895.74405247,4.16666666667
2014-07-17,2894.64065501,4.08333333333
2014-07-18,2893.53725755,4.0
2014-07-19,2727.24112914,4.33333333333
2014-07-20,2560.94500073,4.66666666667
2014-07-21,2394.64887232,5.0
2014-07-22,2433.91127751,5.2
2014-07-23,2473.1736827,5.4
2014-07-24,2512.43608789,5.6
2014-07-25,2551.69849308,5.8
2014-07-26,2590.96089827,6.0
2014-07-27,3005.26437437,4.0
2014-07-28,3419.56785046,2.0
2014-07-29,2018.19286942,8.0
2014-07-30,2661.31094625,7.4
2014-07-31,3304.42902308,6.8
2014-08-01,3947.5470999,6.2
2014-08-02,4590.66517673,5.6
2014-08-03,5233.78325356,5.0
2014-08-04,4978.22488891,5.41666666667
2014-08-05,4722.66652427,5.83333333333
2014-08-06,4467.10815962,6.25
2014-08-07,4211.54979498,6.66666666667
2014-08-08,3955.99143033,7.08333333333
2014-08-09,3700.43306569,7.5
2014-08-10,3444.87470105,7.91666666667
2014-08-11,3189.3163364,8.33333333333
2014-08-12,2933.75797176,8.75
2014-08-13,2678.19960711,9.16666666667
2014-08-14,2422.64124247,9.58333333333
2014-08-15,2167.08287782,10.0
2014-08-16,2788.50202413,10.0
2014-08-17,3409.92117043,10.0
2014-08-18,4031.34031674,10.0
2014-08-19,4652.75946304,10.0
2014-08-20,5274.17860935,10.0
2014-08-21,5895.59775565,10.0
2014-08-22,6517.01690195,10.0
2014-08-23,5988.57935146,9.8
2014-08-24,5460.14180097,9.6
2014-08-25,4931.70425047,9.4
2014-08-26,4403.26669998,9.2
2014-08-27,3874.82914948,9.0
2014-08-28,3606.0451678,8.16666666667
2014-08-29,3337.26118611,7.33333333333
2014-08-30,3068.47720443,6.5
2014-08-31,2799.69322274,5.66666666667
2014-09-01,2530.90924106,4.83333333333
2014-09-02,2262.12525937,4.0
2014-09-03,2313.05303174,4.875
2014-09-04,2363.98080411,5.75
2014-09-05,2414.90857648,6.625
2014-09-06,2465.83634885,7.5
2014-09-07,2516.76412122,8.375
2014-09-08,2567.69189359,9.25
2014-09-09,2618.61966596,10.125
2014-09-10,2669.54743833,11.0
2014-09-11,3665.02724505,10.2
2014-09-12,4660.50705177,9.4
2014-09-13,5655.98685849,8.6
2014-09-14,6651.46666521,7.8
2014-09-15,7646.94647193,7.0
2014-09-16,6039.4833005,13.75
2014-09-17,4432.02012907,20.5
2014-09-18,2824.55695763,27.25
2014-09-19,1217.0937862,34.0
2014-09-20,2103.50242466,30.5
2014-09-21,2989.91106312,27.0
2014-09-22,3876.31970158,23.5
2014-09-23,4762.72834004,20.0
2014-09-24,3633.10691519,15.3333333333
2014-09-25,2503.48549033,10.6666666667
2014-09-26,1373.86406547,6.0
2014-09-27,2457.88305863,7.0
2014-09-28,3541.90205179,8.0
2014-09-29,4625.92104495,9.0
2014-09-30,5709.94003811,10.0
2014-10-01,4642.0683483,9.5
2014-10-02,3574.19665849,9.0
2014-10-03,2506.32496867,8.5
2014-10-04,1438.45327886,8.0
2014-10-05,2633.23087263,8.5
2014-10-06,3828.0084664,9.0
2014-10-07,5022.78606018,9.5
2014-10-08,6217.56365395,10.0
2014-10-09,6330.90409836,10.3333333333
2014-10-10,6444.24454276,10.6666666667
2014-10-11,6557.58498717,11.0
2014-10-12,3802.92981091,1.0
2014-10-13,3591.09071729,4.33333333333
2014-10-14,3379.25162367,7.66666666667
2014-10-15,3167.41253005,11.0
2014-10-16,2626.19122734,9.6
2014-10-17,2084.96992464,8.2
2014-10-18,1543.74862193,6.8
2014-10-19,1002.52731922,5.4
2014-10-20,461.306016518,4.0
2014-10-21,681.322689699,3.0
2014-10-22,901.33936288,2.0
2014-10-23,1975.22194515,3.25
2014-10-24,3049.10452742,4.5
2014-10-25,4122.9871097,5.75
2014-10-26,5196.86969197,7.0
2014-10-27,46.638677745,2.0
2014-10-28,3966.42006742,2.5
2014-10-29,7886.2014571,3.0
2014-10-30,6681.96297383,5.66666666667
2014-10-31,5477.72449056,8.33333333333
2014-11-01,4273.48600729,11.0
2014-11-02,2880.11999753,9.5
2014-11-03,1486.75398777,8.0
2014-11-04,1562.01470971,7.0
2014-11-05,1637.27543166,6.0
2014-11-06,1712.5361536,5.0
2014-11-07,903.343887879,1.0
2014-11-08,1217.77366194,2.75
2014-11-09,1532.20343601,4.5
2014-11-10,1846.63321007,6.25
2014-11-11,2161.06298413,8.0
2014-11-12,2019.05783671,8.66666666667
2014-11-13,1877.05268929,9.33333333333
2014-11-14,1735.04754187,10.0
2014-11-15,2635.1834026,11.0
2014-11-16,7958.90189486,11.0
2014-11-17,6245.919679,17.5
2014-11-18,4532.93746315,24.0
2014-11-19,3096.52941096,16.0
2014-11-20,4388.43020467,17.0
2014-11-21,5680.33099838,18.0
2014-11-22,3026.06547762,29.0
2014-11-23,2289.29621788,17.0
2014-11-24,6067.6013314,13.0
2014-11-25,5222.03602021,13.8
2014-11-26,4376.47070901,14.6
2014-11-27,3530.90539781,15.4
2014-11-28,2685.34008661,16.2
2014-11-29,1839.77477542,17.0
2014-11-30,2318.20289982,17.6
2014-12-01,2796.63102423,18.2
2014-12-02,3275.05914864,18.8
2014-12-03,3753.48727304,19.4
2014-12-04,4231.91539745,20.0
2014-12-05,4872.31214182,21.0
2014-12-06,5512.70888618,22.0
2014-12-07,895.65026777,2.0
2014-12-08,1122.1913751,7.57142857143
2014-12-09,1348.73248243,13.1428571429
2014-12-10,1575.27358975,18.7142857143
2014-12-11,1801.81469708,24.2857142857
2014-12-12,2028.35580441,29.8571428571
2014-12-13,2254.89691174,35.4285714286
2014-12-14,2481.43801906,41.0
2014-12-15,2677.00560141,40.6666666667
2014-12-16,2872.57318375,40.3333333333
2014-12-17,3068.1407661,40.0
2014-12-18,3263.70834844,39.6666666667
2014-12-19,3459.27593079,39.3333333333
2014-12-20,3654.84351313,39.0
2014-12-21,3925.94250803,18.0
2014-12-22,3681.21573338,21.3333333333
2014-12-23,3436.48895874,24.6666666667
2014-12-24,3191.76218409,28.0
2014-12-25,1872.27524468,17.0
2014-12-26,552.788305267,6.0
2014-12-27,2772.08876624,17.5
2014-12-28,4991.38922721,29.0
2014-12-29,4490.07143268,27.4
2014-12-30,3988.75363815,25.8
2014-12-31,3487.43584361,24.2
2015-01-01,2986.11804908,22.6
2015-01-02,2484.80025454,21.0
2015-01-03,5817.24535388,21.25
2015-01-04,9149.69045322,21.5
2015-01-05,12482.1355526,21.75
2015-01-06,15814.5806519,22.0
2015-01-07,8196.03670116,13.0
2015-01-08,577.49275044,4.0
2015-01-09,892.154056582,6.375
2015-01-10,1206.81536272,8.75
2015-01-11,1521.47666886,11.125
2015-01-12,1836.13797501,13.5
2015-01-13,2150.79928115,15.875
2015-01-14,2465.46058729,18.25
2015-01-15,2780.12189343,20.625
2015-01-16,3094.78319957,23.0
2015-01-17,2828.73959717,22.0
2015-01-18,2562.69599476,21.0
2015-01-19,2296.65239236,20.0
2015-01-20,2030.60878996,19.0
2015-01-21,1764.56518755,18.0
2015-01-22,2675.07597235,29.0
2015-01-23,3585.58675715,40.0
2015-01-24,4496.09754195,51.0
2015-01-25,4629.53889507,57.4
2015-01-26,4762.9802482,63.8
2015-01-27,4896.42160133,70.2
2015-01-28,5029.86295445,76.6
2015-01-29,5163.30430758,83.0
2015-01-30,4978.89302802,60.6666666667
2015-01-31,4794.48174846,38.3333333333
2015-02-01,4610.0704689,16.0
2015-02-02,6092.49817833,19.0
2015-02-03,95.1704676,1.0
2015-02-04,7307.71236921,12.0
2015-02-05,14520.2542708,23.0
2015-02-06,12593.2145867,23.75
2015-02-07,10666.1749025,24.5
2015-02-08,8739.13521835,25.25
2015-02-09,6812.0955342,26.0
2015-02-10,7529.89957442,23.5
2015-02-11,8247.70361464,21.0
2015-02-12,7978.54413868,22.0
2015-02-13,7709.38466273,23.0
2015-02-14,7440.22518677,24.0
2015-02-15,7171.06571082,25.0
2015-02-16,6901.90623486,26.0
2015-02-17,6632.7467589,27.0
2015-02-18,4463.72926038,26.5
2015-02-19,2294.71176185,26.0
2015-02-20,4121.90405604,31.5
2015-02-21,5949.09635023,37.0
2015-02-22,4884.50279055,26.6666666667
2015-02-23,3819.90923086,16.3333333333
2015-02-24,2755.31567118,6.0
2015-02-25,2272.27922581,15.0
2015-02-26,1789.24278043,24.0
2015-02-27,1666.12765556,22.0
2015-02-28,1543.01253069,20.0
2015-03-01,4268.30016856,30.6666666667
2015-03-02,6993.58780643,41.3333333333
2015-03-03,9718.87544431,52.0
2015-03-04,10534.8049774,57.5
2015-03-05,11350.7345106,63.0
2015-03-06,12166.6640437,68.5
2015-03-07,12982.5935769,74.0
2015-03-08,11748.3018408,69.3333333333
2015-03-09,10514.0101048,64.6666666667
2015-03-10,9279.71836877,60.0
2015-03-11,8045.42663273,55.3333333333
2015-03-12,6811.13489669,50.6666666667
2015-03-13,5576.84316066,46.0
2015-03-14,4342.55142462,41.3333333333
2015-03-15,3108.25968859,36.6666666667
