,avgPrice,numListings
2014-09-02,51.9140154492,2.21739130435
2014-09-03,51.3281923672,2.17391304348
2014-09-04,50.7423692852,2.13043478261
2014-09-05,50.1565462032,2.08695652174
2014-09-06,49.5707231212,2.04347826087
2014-09-07,48.9849000392,2.0
2014-09-08,48.3990769572,1.95652173913
2014-09-09,47.8132538752,1.91304347826
2014-09-10,47.2274307932,1.86956521739
2014-09-11,46.6416077113,1.82608695652
2014-09-12,46.0557846293,1.78260869565
2014-09-13,45.4699615473,1.73913043478
2014-09-14,44.8841384653,1.69565217391
2014-09-15,44.2983153833,1.65217391304
2014-09-16,43.7124923013,1.60869565217
2014-09-17,43.1266692193,1.5652173913
2014-09-18,42.5408461373,1.52173913043
2014-09-19,41.9550230553,1.47826086957
2014-09-20,41.3691999733,1.4347826087
2014-09-21,40.7833768913,1.39130434783
2014-09-22,40.1975538093,1.34782608696
2014-09-23,39.6117307273,1.30434782609
2014-09-24,39.0259076453,1.26086956522
2014-09-25,38.4400845633,1.21739130435
2014-09-26,37.8542614813,1.17391304348
2014-09-27,37.2684383993,1.13043478261
2014-09-28,36.6826153173,1.08695652174
2014-09-29,36.0967922353,1.04347826087
2014-09-30,35.5109691533,1.0
2014-10-01,32.3246887279,1.0
2014-10-02,29.1384083024,1.0
2014-10-03,25.9521278769,1.0
2014-10-04,22.7658474514,1.0
2014-10-05,40.8688769288,1.5
2014-10-06,58.9719064062,2.0
2014-10-07,77.0749358836,2.5
2014-10-08,95.177965361,3.0
2014-10-09,79.2884535451,3.0
2014-10-10,63.3989417292,3.0
2014-10-11,47.5094299133,3.0
2014-10-12,56.4893315179,2.5
2014-10-13,65.4692331224,2.0
2014-10-14,74.4491347269,1.5
2014-10-15,83.4290363314,1.0
2014-10-16,82.7277678111,1.2
2014-10-17,82.0264992909,1.4
2014-10-18,81.3252307706,1.6
2014-10-19,80.6239622503,1.8
2014-10-20,79.92269373,2.0
2014-10-21,82.5501083393,1.5
2014-10-22,85.1775229486,1.0
2014-10-23,72.0790788514,1.25
2014-10-24,58.9806347543,1.5
2014-10-25,45.8821906571,1.75
2014-10-26,32.78374656,2.0
2014-10-27,154.061428789,1.0
2014-10-28,137.76925251,1.28571428571
2014-10-29,121.47707623,1.57142857143
2014-10-30,105.184899951,1.85714285714
2014-10-31,88.8927236724,2.14285714286
2014-11-01,72.6005473933,2.42857142857
2014-11-02,56.3083711143,2.71428571429
2014-11-03,40.0161948352,3.0
2014-11-04,80.4913785568,2.33333333333
2014-11-05,120.966562278,1.66666666667
2014-11-06,161.441746,1.0
2014-11-07,160.381380973,1.0
2014-11-08,159.321015946,1.0
2014-11-09,158.260650919,1.0
2014-11-10,157.200285893,1.0
2014-11-11,156.139920866,1.0
2014-11-12,140.295338811,1.0
2014-11-13,124.450756757,1.0
2014-11-14,108.606174703,1.0
2014-11-15,92.7615926486,1.0
2014-11-16,76.9170105943,1.0
2014-11-17,61.07242854,1.0
2014-11-18,45.2278464857,1.0
2014-11-19,82.9728815295,1.0
2014-11-20,120.717916573,1.0
2014-11-21,158.462951617,1.0
2014-11-22,156.262928685,6.0
2014-11-23,156.743301592,3.5
2014-11-24,157.2236745,1.0
2014-11-25,157.37055523,1.0
2014-11-26,157.517435959,1.0
2014-11-27,157.664316689,1.0
2014-11-28,157.811197419,1.0
2014-11-29,157.958078149,1.0
2014-11-30,135.662840147,1.0
2014-12-01,113.367602146,1.0
